region,marginal_price,total_demand,planning_year,model,case,scenario,configuration,child_scenario
MISE,37.5,126030936.0,2035.0,GenX,full-current-policies,current_policies,base,none
MISS,26.4,223677305.0,2035.0,GenX,full-current-policies,current_policies,base,none
MISW,35.0,294141188.0,2035.0,GenX,full-current-policies,current_policies,base,none
NWPP,75.6,260888430.0,2035.0,GenX,full-current-policies,current_policies,base,none
NYCW,56.2,97972883.0,2035.0,GenX,full-current-policies,current_policies,base,none
NYUP,28.6,85901025.0,2035.0,GenX,full-current-policies,current_policies,base,none
PJMC,33.4,142659266.0,2035.0,GenX,full-current-policies,current_policies,base,none
PJMD,35.1,134294097.0,2035.0,GenX,full-current-policies,current_policies,base,none
PJME,40.2,361596414.0,2035.0,GenX,full-current-policies,current_policies,base,none
PJMW,33.8,381430632.0,2035.0,GenX,full-current-policies,current_policies,base,none
RMRG,24.6,129535560.0,2035.0,GenX,full-current-policies,current_policies,base,none
SPPC,25.0,101870818.0,2035.0,GenX,full-current-policies,current_policies,base,none
SPPN,23.8,67540119.0,2035.0,GenX,full-current-policies,current_policies,base,none
SPPS,21.6,162787259.0,2035.0,GenX,full-current-policies,current_policies,base,none
SRCA,31.3,263347390.0,2035.0,GenX,full-current-policies,current_policies,base,none
SRCE,29.8,264512199.0,2035.0,GenX,full-current-policies,current_policies,base,none
SRSE,29.2,303257618.0,2035.0,GenX,full-current-policies,current_policies,base,none
SRSG,31.6,183293864.0,2035.0,GenX,full-current-policies,current_policies,base,none
TRE,26.3,515960435.0,2035.0,GenX,full-current-policies,current_policies,base,none
TREW,22.3,24676479.0,2035.0,GenX,full-current-policies,current_policies,base,none
BASN,44.3,177158138.0,2040.0,GenX,full-current-policies,current_policies,base,none
CASO,48.1,158791938.0,2040.0,GenX,full-current-policies,current_policies,base,none
CANO,50.0,245898072.0,2040.0,GenX,full-current-policies,current_policies,base,none
FRCC,38.1,334048179.0,2040.0,GenX,full-current-policies,current_policies,base,none
ISNE,55.1,210413923.0,2040.0,GenX,full-current-policies,current_policies,base,none
MISC,37.1,264171318.0,2040.0,GenX,full-current-policies,current_policies,base,none
MISE,41.0,137137308.0,2040.0,GenX,full-current-policies,current_policies,base,none
MISS,31.5,242486982.0,2040.0,GenX,full-current-policies,current_policies,base,none
MISW,38.7,324181570.0,2040.0,GenX,full-current-policies,current_policies,base,none
NWPP,69.9,300529644.0,2040.0,GenX,full-current-policies,current_policies,base,none
NYCW,58.1,106442119.0,2040.0,GenX,full-current-policies,current_policies,base,none
NYUP,28.7,92400602.0,2040.0,GenX,full-current-policies,current_policies,base,none
PJMC,39.8,152682741.0,2040.0,GenX,full-current-policies,current_policies,base,none
PJMD,38.8,145712440.0,2040.0,GenX,full-current-policies,current_policies,base,none
PJME,40.8,389826566.0,2040.0,GenX,full-current-policies,current_policies,base,none
PJMW,40.3,412215498.0,2040.0,GenX,full-current-policies,current_policies,base,none
RMRG,35.2,150676430.0,2040.0,GenX,full-current-policies,current_policies,base,none
SPPC,31.8,108907378.0,2040.0,GenX,full-current-policies,current_policies,base,none
SPPN,31.3,74985567.0,2040.0,GenX,full-current-policies,current_policies,base,none
SPPS,27.9,177543457.0,2040.0,GenX,full-current-policies,current_policies,base,none
SRCA,39.7,287884867.0,2040.0,GenX,full-current-policies,current_policies,base,none
SRCE,37.7,285639456.0,2040.0,GenX,full-current-policies,current_policies,base,none
SRSE,36.6,333542368.0,2040.0,GenX,full-current-policies,current_policies,base,none
SRSG,37.9,204888767.0,2040.0,GenX,full-current-policies,current_policies,base,none
TRE,32.4,555402906.0,2040.0,GenX,full-current-policies,current_policies,base,none
TREW,28.2,26667903.0,2040.0,GenX,full-current-policies,current_policies,base,none
BASN,45.5,205854891.0,2045.0,GenX,full-current-policies,current_policies,base,none
CASO,48.9,185445572.0,2045.0,GenX,full-current-policies,current_policies,base,none
CANO,49.9,287331528.0,2045.0,GenX,full-current-policies,current_policies,base,none
FRCC,37.8,373487472.0,2045.0,GenX,full-current-policies,current_policies,base,none
ISNE,52.3,228967778.0,2045.0,GenX,full-current-policies,current_policies,base,none
MISC,36.4,296003389.0,2045.0,GenX,full-current-policies,current_policies,base,none
MISE,38.7,149857318.0,2045.0,GenX,full-current-policies,current_policies,base,none
MISS,37.1,273572998.0,2045.0,GenX,full-current-policies,current_policies,base,none
MISW,38.0,360803886.0,2045.0,GenX,full-current-policies,current_policies,base,none
NWPP,71.3,342473432.0,2045.0,GenX,full-current-policies,current_policies,base,none
NYCW,57.6,116580170.0,2045.0,GenX,full-current-policies,current_policies,base,none
NYUP,29.5,100244191.0,2045.0,GenX,full-current-policies,current_policies,base,none
PJMC,39.6,165669492.0,2045.0,GenX,full-current-policies,current_policies,base,none
PJMD,43.8,160553816.0,2045.0,GenX,full-current-policies,current_policies,base,none
PJME,42.2,428793884.0,2045.0,GenX,full-current-policies,current_policies,base,none
PJMW,37.4,452703049.0,2045.0,GenX,full-current-policies,current_policies,base,none
RMRG,39.8,173002995.0,2045.0,GenX,full-current-policies,current_policies,base,none
SPPC,37.6,122568997.0,2045.0,GenX,full-current-policies,current_policies,base,none
SPPN,37.1,85125345.0,2045.0,GenX,full-current-policies,current_policies,base,none
SPPS,34.1,202777705.0,2045.0,GenX,full-current-policies,current_policies,base,none
SRCA,42.1,320053848.0,2045.0,GenX,full-current-policies,current_policies,base,none
SRCE,38.8,318246408.0,2045.0,GenX,full-current-policies,current_policies,base,none
SRSE,40.2,375702387.0,2045.0,GenX,full-current-policies,current_policies,base,none
SRSG,43.3,237915030.0,2045.0,GenX,full-current-policies,current_policies,base,none
TRE,34.8,617229009.0,2045.0,GenX,full-current-policies,current_policies,base,none
TREW,31.9,29860335.0,2045.0,GenX,full-current-policies,current_policies,base,none
BASN,44.8,223174656.0,2050.0,GenX,full-current-policies,current_policies,base,none
CASO,47.6,199559149.0,2050.0,GenX,full-current-policies,current_policies,base,none
CANO,49.6,309235468.0,2050.0,GenX,full-current-policies,current_policies,base,none
FRCC,39.0,398150391.0,2050.0,GenX,full-current-policies,current_policies,base,none
ISNE,49.7,233966756.0,2050.0,GenX,full-current-policies,current_policies,base,none
MISC,36.0,302266317.0,2050.0,GenX,full-current-policies,current_policies,base,none
MISE,41.3,154617099.0,2050.0,GenX,full-current-policies,current_policies,base,none
MISS,36.9,285422687.0,2050.0,GenX,full-current-policies,current_policies,base,none
MISW,39.4,372086880.0,2050.0,GenX,full-current-policies,current_policies,base,none
NWPP,65.1,372645986.0,2050.0,GenX,full-current-policies,current_policies,base,none
NYCW,55.9,120232798.0,2050.0,GenX,full-current-policies,current_policies,base,none
NYUP,33.0,103480882.0,2050.0,GenX,full-current-policies,current_policies,base,none
PJMC,41.3,168907776.0,2050.0,GenX,full-current-policies,current_policies,base,none
PJMD,44.3,168177932.0,2050.0,GenX,full-current-policies,current_policies,base,none
PJME,42.4,442681870.0,2050.0,GenX,full-current-policies,current_policies,base,none
PJMW,37.8,466199508.0,2050.0,GenX,full-current-policies,current_policies,base,none
RMRG,41.5,188991709.0,2050.0,GenX,full-current-policies,current_policies,base,none
SPPC,39.5,124929928.0,2050.0,GenX,full-current-policies,current_policies,base,none
SPPN,39.0,88318595.0,2050.0,GenX,full-current-policies,current_policies,base,none
SPPS,35.1,210273247.0,2050.0,GenX,full-current-policies,current_policies,base,none
SRCA,42.1,340830683.0,2050.0,GenX,full-current-policies,current_policies,base,none
SRCE,38.7,332833523.0,2050.0,GenX,full-current-policies,current_policies,base,none
SRSE,41.6,398994725.0,2050.0,GenX,full-current-policies,current_policies,base,none
SRSG,42.3,258600147.0,2050.0,GenX,full-current-policies,current_policies,base,none
TRE,35.7,648762932.0,2050.0,GenX,full-current-policies,current_policies,base,none
TREW,33.4,31419683.0,2050.0,GenX,full-current-policies,current_policies,base,none
BASN,28.5,104415840.0,2027.0,Switch,full-current-policies,current_policies,base,none
CASO,32.3,106247405.0,2027.0,Switch,full-current-policies,current_policies,base,none
CANO,32.4,164112380.0,2027.0,Switch,full-current-policies,current_policies,base,none
FRCC,30.2,254835658.0,2027.0,Switch,full-current-policies,current_policies,base,none
ISNE,31.1,132079030.0,2027.0,Switch,full-current-policies,current_policies,base,none
MISC,24.0,186790489.0,2027.0,Switch,full-current-policies,current_policies,base,none
MISE,27.5,102056388.0,2027.0,Switch,full-current-policies,current_policies,base,none
MISS,25.0,175440371.0,2027.0,Switch,full-current-policies,current_policies,base,none
MISW,22.4,225553160.0,2027.0,Switch,full-current-policies,current_policies,base,none
NWPP,29.8,195981047.0,2027.0,Switch,full-current-policies,current_policies,base,none
NYCW,26.9,76993625.0,2027.0,Switch,full-current-policies,current_policies,base,none
NYUP,17.0,70257166.0,2027.0,Switch,full-current-policies,current_policies,base,none
PJMC,24.1,118765758.0,2027.0,Switch,full-current-policies,current_policies,base,none
PJMD,27.8,110841999.0,2027.0,Switch,full-current-policies,current_policies,base,none
PJME,24.4,289082184.0,2027.0,Switch,full-current-policies,current_policies,base,none
PJMW,24.6,310165370.0,2027.0,Switch,full-current-policies,current_policies,base,none
RMRG,21.4,88883482.0,2027.0,Switch,full-current-policies,current_policies,base,none
SPPC,21.3,78239307.0,2027.0,Switch,full-current-policies,current_policies,base,none
SPPN,20.3,49626459.0,2027.0,Switch,full-current-policies,current_policies,base,none
SPPS,21.2,122178131.0,2027.0,Switch,full-current-policies,current_policies,base,none
SRCA,26.8,218636717.0,2027.0,Switch,full-current-policies,current_policies,base,none
SRCE,25.2,214888614.0,2027.0,Switch,full-current-policies,current_policies,base,none
SRSE,28.9,242597067.0,2027.0,Switch,full-current-policies,current_policies,base,none
SRSG,28.9,137828950.0,2027.0,Switch,full-current-policies,current_policies,base,none
TRE,22.7,426645124.0,2027.0,Switch,full-current-policies,current_policies,base,none
TREW,20.6,19988250.0,2027.0,Switch,full-current-policies,current_policies,base,none
BASN,28.1,117622650.0,2030.0,Switch,full-current-policies,current_policies,base,none
CASO,33.1,115510879.0,2030.0,Switch,full-current-policies,current_policies,base,none
CANO,32.9,178550343.0,2030.0,Switch,full-current-policies,current_policies,base,none
FRCC,31.7,263664150.0,2030.0,Switch,full-current-policies,current_policies,base,none
ISNE,39.3,149354094.0,2030.0,Switch,full-current-policies,current_policies,base,none
MISC,25.0,200796305.0,2030.0,Switch,full-current-policies,current_policies,base,none
MISE,30.3,108618551.0,2030.0,Switch,full-current-policies,current_policies,base,none
MISS,26.7,185407544.0,2030.0,Switch,full-current-policies,current_policies,base,none
MISW,23.7,244560055.0,2030.0,Switch,full-current-policies,current_policies,base,none
NWPP,30.0,213747716.0,2030.0,Switch,full-current-policies,current_policies,base,none
NYCW,33.7,83015898.0,2030.0,Switch,full-current-policies,current_policies,base,none
NYUP,22.0,74762455.0,2030.0,Switch,full-current-policies,current_policies,base,none
PJMC,25.4,125041636.0,2030.0,Switch,full-current-policies,current_policies,base,none
PJMD,29.4,116835353.0,2030.0,Switch,full-current-policies,current_policies,base,none
PJME,25.7,308414943.0,2030.0,Switch,full-current-policies,current_policies,base,none
PJMW,26.9,328889729.0,2030.0,Switch,full-current-policies,current_policies,base,none
RMRG,21.8,100288099.0,2030.0,Switch,full-current-policies,current_policies,base,none
SPPC,21.7,83557695.0,2030.0,Switch,full-current-policies,current_policies,base,none
SPPN,20.6,54220969.0,2030.0,Switch,full-current-policies,current_policies,base,none
SPPS,21.7,131322851.0,2030.0,Switch,full-current-policies,current_policies,base,none
SRCA,28.1,228687588.0,2030.0,Switch,full-current-policies,current_policies,base,none
SRCE,26.5,225061849.0,2030.0,Switch,full-current-policies,current_policies,base,none
SRSE,30.3,255962582.0,2030.0,Switch,full-current-policies,current_policies,base,none
SRSG,28.1,147664933.0,2030.0,Switch,full-current-policies,current_policies,base,none
TRE,23.8,442846698.0,2030.0,Switch,full-current-policies,current_policies,base,none
TREW,21.5,20819394.0,2030.0,Switch,full-current-policies,current_policies,base,none
BASN,30.7,154373402.0,2035.0,Switch,full-current-policies,current_policies,base,none
CASO,32.6,141559023.0,2035.0,Switch,full-current-policies,current_policies,base,none
CANO,35.2,219102255.0,2035.0,Switch,full-current-policies,current_policies,base,none
FRCC,30.9,305390926.0,2035.0,Switch,full-current-policies,current_policies,base,none
ISNE,54.2,185912448.0,2035.0,Switch,full-current-policies,current_policies,base,none
MISC,30.1,243790194.0,2035.0,Switch,full-current-policies,current_policies,base,none
MISE,36.2,126030936.0,2035.0,Switch,full-current-policies,current_policies,base,none
MISS,26.6,223677305.0,2035.0,Switch,full-current-policies,current_policies,base,none
MISW,32.1,294141188.0,2035.0,Switch,full-current-policies,current_policies,base,none
NWPP,52.7,260888430.0,2035.0,Switch,full-current-policies,current_policies,base,none
NYCW,48.0,97972883.0,2035.0,Switch,full-current-policies,current_policies,base,none
NYUP,32.5,85901025.0,2035.0,Switch,full-current-policies,current_policies,base,none
PJMC,31.3,142659266.0,2035.0,Switch,full-current-policies,current_policies,base,none
PJMD,34.8,134294097.0,2035.0,Switch,full-current-policies,current_policies,base,none
PJME,39.3,361596414.0,2035.0,Switch,full-current-policies,current_policies,base,none
PJMW,33.8,381430632.0,2035.0,Switch,full-current-policies,current_policies,base,none
RMRG,25.1,129535560.0,2035.0,Switch,full-current-policies,current_policies,base,none
SPPC,25.3,101870818.0,2035.0,Switch,full-current-policies,current_policies,base,none
SPPN,24.2,67540119.0,2035.0,Switch,full-current-policies,current_policies,base,none
SPPS,22.0,162787259.0,2035.0,Switch,full-current-policies,current_policies,base,none
SRCA,31.2,263347390.0,2035.0,Switch,full-current-policies,current_policies,base,none
SRCE,30.0,264512199.0,2035.0,Switch,full-current-policies,current_policies,base,none
SRSE,29.2,303257618.0,2035.0,Switch,full-current-policies,current_policies,base,none
SRSG,29.7,183293864.0,2035.0,Switch,full-current-policies,current_policies,base,none
TRE,25.4,515960435.0,2035.0,Switch,full-current-policies,current_policies,base,none
TREW,22.1,24676479.0,2035.0,Switch,full-current-policies,current_policies,base,none
BASN,42.1,177158138.0,2040.0,Switch,full-current-policies,current_policies,base,none
CASO,48.4,158791938.0,2040.0,Switch,full-current-policies,current_policies,base,none
CANO,46.4,245898072.0,2040.0,Switch,full-current-policies,current_policies,base,none
FRCC,37.2,334048179.0,2040.0,Switch,full-current-policies,current_policies,base,none
ISNE,54.4,210413923.0,2040.0,Switch,full-current-policies,current_policies,base,none
MISC,34.8,264171318.0,2040.0,Switch,full-current-policies,current_policies,base,none
MISE,37.2,137137308.0,2040.0,Switch,full-current-policies,current_policies,base,none
MISS,31.7,242486982.0,2040.0,Switch,full-current-policies,current_policies,base,none
MISW,33.9,324181570.0,2040.0,Switch,full-current-policies,current_policies,base,none
NWPP,113.9,300529644.0,2040.0,Switch,full-current-policies,current_policies,base,none
NYCW,46.4,106442119.0,2040.0,Switch,full-current-policies,current_policies,base,none
NYUP,35.9,92400602.0,2040.0,Switch,full-current-policies,current_policies,base,none
PJMC,35.2,152682741.0,2040.0,Switch,full-current-policies,current_policies,base,none
PJMD,36.4,145712440.0,2040.0,Switch,full-current-policies,current_policies,base,none
PJME,40.2,389826566.0,2040.0,Switch,full-current-policies,current_policies,base,none
PJMW,37.0,412215498.0,2040.0,Switch,full-current-policies,current_policies,base,none
RMRG,33.9,150676430.0,2040.0,Switch,full-current-policies,current_policies,base,none
SPPC,29.2,108907378.0,2040.0,Switch,full-current-policies,current_policies,base,none
SPPN,28.4,74985567.0,2040.0,Switch,full-current-policies,current_policies,base,none
SPPS,28.1,177543457.0,2040.0,Switch,full-current-policies,current_policies,base,none
SRCA,39.5,287884867.0,2040.0,Switch,full-current-policies,current_policies,base,none
SRCE,36.2,285639456.0,2040.0,Switch,full-current-policies,current_policies,base,none
SRSE,36.8,333542368.0,2040.0,Switch,full-current-policies,current_policies,base,none
SRSG,37.2,204888767.0,2040.0,Switch,full-current-policies,current_policies,base,none
TRE,31.3,555402906.0,2040.0,Switch,full-current-policies,current_policies,base,none
TREW,28.0,26667903.0,2040.0,Switch,full-current-policies,current_policies,base,none
BASN,43.3,205854891.0,2045.0,Switch,full-current-policies,current_policies,base,none
CASO,46.9,185445572.0,2045.0,Switch,full-current-policies,current_policies,base,none
CANO,45.3,287331528.0,2045.0,Switch,full-current-policies,current_policies,base,none
FRCC,34.4,373487472.0,2045.0,Switch,full-current-policies,current_policies,base,none
ISNE,52.7,228967778.0,2045.0,Switch,full-current-policies,current_policies,base,none
MISC,33.7,296003389.0,2045.0,Switch,full-current-policies,current_policies,base,none
MISE,36.3,149857318.0,2045.0,Switch,full-current-policies,current_policies,base,none
MISS,35.6,273572998.0,2045.0,Switch,full-current-policies,current_policies,base,none
MISW,35.2,360803886.0,2045.0,Switch,full-current-policies,current_policies,base,none
NWPP,78.9,342473432.0,2045.0,Switch,full-current-policies,current_policies,base,none
NYCW,49.1,116580170.0,2045.0,Switch,full-current-policies,current_policies,base,none
NYUP,38.0,100244191.0,2045.0,Switch,full-current-policies,current_policies,base,none
PJMC,36.6,165669492.0,2045.0,Switch,full-current-policies,current_policies,base,none
PJMD,40.7,160553816.0,2045.0,Switch,full-current-policies,current_policies,base,none
PJME,41.8,428793884.0,2045.0,Switch,full-current-policies,current_policies,base,none
PJMW,35.2,452703049.0,2045.0,Switch,full-current-policies,current_policies,base,none
RMRG,39.9,173002995.0,2045.0,Switch,full-current-policies,current_policies,base,none
SPPC,34.9,122568997.0,2045.0,Switch,full-current-policies,current_policies,base,none
SPPN,34.5,85125345.0,2045.0,Switch,full-current-policies,current_policies,base,none
SPPS,34.3,202777705.0,2045.0,Switch,full-current-policies,current_policies,base,none
SRCA,40.7,320053848.0,2045.0,Switch,full-current-policies,current_policies,base,none
SRCE,36.1,318246408.0,2045.0,Switch,full-current-policies,current_policies,base,none
SRSE,38.2,375702387.0,2045.0,Switch,full-current-policies,current_policies,base,none
SRSG,39.5,237915030.0,2045.0,Switch,full-current-policies,current_policies,base,none
TRE,34.0,617229009.0,2045.0,Switch,full-current-policies,current_policies,base,none
TREW,31.7,29860335.0,2045.0,Switch,full-current-policies,current_policies,base,none
BASN,46.2,223174656.0,2050.0,Switch,full-current-policies,current_policies,base,none
CASO,48.6,199559149.0,2050.0,Switch,full-current-policies,current_policies,base,none
CANO,48.0,309235468.0,2050.0,Switch,full-current-policies,current_policies,base,none
FRCC,40.0,398150391.0,2050.0,Switch,full-current-policies,current_policies,base,none
ISNE,46.5,233966756.0,2050.0,Switch,full-current-policies,current_policies,base,none
MISC,35.8,302266317.0,2050.0,Switch,full-current-policies,current_policies,base,none
MISE,36.9,154617099.0,2050.0,Switch,full-current-policies,current_policies,base,none
MISS,37.6,285422687.0,2050.0,Switch,full-current-policies,current_policies,base,none
MISW,37.6,372086880.0,2050.0,Switch,full-current-policies,current_policies,base,none
NWPP,78.3,372645986.0,2050.0,Switch,full-current-policies,current_policies,base,none
NYCW,46.7,120232798.0,2050.0,Switch,full-current-policies,current_policies,base,none
